date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:22:25	130407/130407	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:25%20GMT	https://celigcr.com/naturalizacion-por-matrimonio-con-costarricense/	D:/Programacion/celig/celigcr.com/naturalizacion-por-matrimonio-con-costarricense/index.html	(from https://celigcr.com/category/derecho-familia/page/7/)
08:22:25	131136/131136	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:25%20GMT	https://celigcr.com/requisitos-para-casarse/	D:/Programacion/celig/celigcr.com/requisitos-para-casarse/index.html	(from https://celigcr.com/category/derecho-familia/page/7/)
08:22:25	134210/134210	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:26%20GMT	https://celigcr.com/seguro-social-entre-parejas-del-mismo-sexo-disposiciones-de-la-ccss-para-el-aseguramiento/	D:/Programacion/celig/celigcr.com/seguro-social-entre-parejas-del-mismo-sexo-disposiciones-de-la-ccss-para-el-aseguramiento/index.html	(from https://celigcr.com/category/derecho-familia/page/7/)
08:22:26	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.1eb.delayed	(from https://celigcr.com/author/asibaja/)
08:22:26	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.1ec.delayed	(from https://celigcr.com/author/asibaja/)
08:22:26	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.1ed.delayed	(from https://celigcr.com/author/asibaja/)
08:22:26	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.1ee.delayed	(from https://celigcr.com/author/asibaja/)
08:22:27	10113/10113	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:26%20GMT	https://celigcr.com/wp-json/wp/v2/users/2	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/users/2.json	(from https://celigcr.com/author/asibaja/)
08:22:27	35254/35254	---MC-	200	added ('OK')	application/rss+xml	etag:%22afb5d8d56fecece53a58fd9015f4856e%22	https://celigcr.com/author/asibaja/feed/	D:/Programacion/celig/celigcr.com/author/asibaja/feed/index.html	(from https://celigcr.com/author/asibaja/)
08:22:27	141154/141154	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:26%20GMT	https://celigcr.com/author/asibaja/page/2/	D:/Programacion/celig/celigcr.com/author/asibaja/page/2/index.html	(from https://celigcr.com/author/asibaja/)
08:22:27	140545/140545	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:27%20GMT	https://celigcr.com/author/asibaja/page/3/	D:/Programacion/celig/celigcr.com/author/asibaja/page/3/index.html	(from https://celigcr.com/author/asibaja/)
08:22:28	138427/138427	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:28%20GMT	https://celigcr.com/author/asibaja/page/29/	D:/Programacion/celig/celigcr.com/author/asibaja/page/29/index.html	(from https://celigcr.com/author/asibaja/)
08:22:28	17430/17430	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:28%20GMT	https://celigcr.com/wp-json/wp/v2/posts/57469	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/posts/57469.json	(from https://celigcr.com/renewal-of-temporary-residence-due-to-links-with-a-costa-rican/)
08:22:28	2693/2693	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:29%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Frenewal-of-temporary-residence-due-to-links-with-a-costa-rican%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedb8f4.json	(from https://celigcr.com/renewal-of-temporary-residence-due-to-links-with-a-costa-rican/)
08:22:29	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.1f2.delayed	(from https://celigcr.com/renewal-of-temporary-residence-due-to-links-with-a-costa-rican/)
08:22:29	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.1f3.delayed	(from https://celigcr.com/renewal-of-temporary-residence-due-to-links-with-a-costa-rican/)
08:22:29	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.1f4.delayed	(from https://celigcr.com/renewal-of-temporary-residence-due-to-links-with-a-costa-rican/)
08:22:29	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.1f5.delayed	(from https://celigcr.com/renewal-of-temporary-residence-due-to-links-with-a-costa-rican/)
08:22:29	2899/2899	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:22:30%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Frenewal-of-temporary-residence-due-to-links-with-a-costa-rican%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed789d	(from https://celigcr.com/renewal-of-temporary-residence-due-to-links-with-a-costa-rican/)
08:22:30	18095/18095	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:30%20GMT	https://celigcr.com/wp-json/wp/v2/posts/57467	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/posts/57467.json	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:30	2746/2746	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:31%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Frenovacion-de-residencia-temporal-por-vinculo-con-costarricense%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed08da.json	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:31	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.1f9.delayed	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:31	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.1fa.delayed	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:31	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.1fb.delayed	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:31	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.1fc.delayed	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:31	2952/2952	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:22:31%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Frenovacion-de-residencia-temporal-por-vinculo-con-costarricense%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedd4aa	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:31	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2025%20Mar%202025%2014:22:32%20GMT	https://celigcr.com/xmlrpc.php	D:/Programacion/celig/celigcr.com/xmlrpc.php	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:32	133397/133397	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:32%20GMT	https://celigcr.com/requiero-visa-para-ingresar-al-pais-si-tengo-la-naturalizacion/	D:/Programacion/celig/celigcr.com/requiero-visa-para-ingresar-al-pais-si-tengo-la-naturalizacion/index.html	(from https://celigcr.com/renovacion-de-residencia-temporal-por-vinculo-con-costarricense/)
08:22:32	18992/18992	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:33%20GMT	https://celigcr.com/wp-json/wp/v2/posts/51828	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/posts/51828.json	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:32	1000/1000	---MC-	200	added ('OK')	application/rss+xml	etag:%22afb5d8d56fecece53a58fd9015f4856e%22	https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/feed/	D:/Programacion/celig/celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/feed/index.html	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:33	2987/2987	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:33%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Flas-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed208a.json	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:33	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.201.delayed	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:33	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.202.delayed	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:34	3191/3191	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:22:34%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Flas-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedde8b	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:35	134943/134943	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:35%20GMT	https://celigcr.com/what-rights-do-mothers-who-suffer-early-pregnancy-loss-have/	D:/Programacion/celig/celigcr.com/what-rights-do-mothers-who-suffer-early-pregnancy-loss-have/index.html	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:35	133494/133494	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:35%20GMT	https://celigcr.com/can-lactating-women-be-excluded-from-working-overtime/	D:/Programacion/celig/celigcr.com/can-lactating-women-be-excluded-from-working-overtime/index.html	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:35	130765/130765	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:35%20GMT	https://celigcr.com/la-adopcion-en-costa-rica/	D:/Programacion/celig/celigcr.com/la-adopcion-en-costa-rica/index.html	(from https://celigcr.com/las-mujeres-en-periodo-de-lactancia-pueden-ser-excluidas-de-laborar-horas-extraordinarias/)
08:22:35	17688/17688	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:36%20GMT	https://celigcr.com/wp-json/wp/v2/posts/40286	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/posts/40286.json	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:35	966/966	---MC-	200	added ('OK')	application/rss+xml	etag:%22afb5d8d56fecece53a58fd9015f4856e%22	https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/feed/	D:/Programacion/celig/celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/feed/index.html	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:36	2841/2841	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:37%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fthe-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed0950.json	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:37	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.206.delayed	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:37	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.207.delayed	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:38	3045/3045	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:22:37%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fthe-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embede47a	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:38	133566/133566	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:38%20GMT	https://celigcr.com/who-qualifies-as-dependents-of-the-digital-nomad/	D:/Programacion/celig/celigcr.com/who-qualifies-as-dependents-of-the-digital-nomad/index.html	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:38	133705/133705	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:38%20GMT	https://celigcr.com/registration-in-costa-rica-of-divorces-granted-by-foreign-courts/	D:/Programacion/celig/celigcr.com/registration-in-costa-rica-of-divorces-granted-by-foreign-courts/index.html	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:39	132195/132195	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:38%20GMT	https://celigcr.com/derecho-al-seguro-social-para-parejas-en-union-de-hecho/	D:/Programacion/celig/celigcr.com/derecho-al-seguro-social-para-parejas-en-union-de-hecho/index.html	(from https://celigcr.com/the-right-of-every-woman-to-undergo-labor-in-conditions-of-privacy-and-intimacy/)
08:22:39	16122/16122	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:39%20GMT	https://celigcr.com/wp-json/wp/v2/pages/56486	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/pages/56486.json	(from https://celigcr.com/servicios-legales-lgbtiq/consulta-legal-presencial/)
08:22:39	2630/2630	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:40%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fservicios-legales-lgbtiq%2Fconsulta-legal-presencial%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed5c43.json	(from https://celigcr.com/servicios-legales-lgbtiq/consulta-legal-presencial/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.20b.delayed	(from https://celigcr.com/servicios-legales-lgbtiq/consulta-legal-presencial/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.20c.delayed	(from https://celigcr.com/servicios-legales-lgbtiq/consulta-legal-presencial/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.20d.delayed	(from https://celigcr.com/servicios-legales-lgbtiq/consulta-legal-presencial/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.20e.delayed	(from https://celigcr.com/servicios-legales-lgbtiq/consulta-legal-presencial/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.20f.delayed	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.210.delayed	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.211.delayed	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:40	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.212.delayed	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:41	2832/2832	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:22:40%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fservicios-legales-lgbtiq%2Fconsulta-legal-presencial%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed729e	(from https://celigcr.com/servicios-legales-lgbtiq/consulta-legal-presencial/)
08:22:41	134327/134327	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:41%20GMT	https://celigcr.com/derecho-a-la-libertad-de-religion-y-el-derecho-a-vivir-libre-de-violencia-por-orientacion-sexual-e-identidad-de-genero/	D:/Programacion/celig/celigcr.com/derecho-a-la-libertad-de-religion-y-el-derecho-a-vivir-libre-de-violencia-por-orientacion-sexual-e-identidad-de-genero/index.html	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:42	134087/134087	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:41%20GMT	https://celigcr.com/right-to-freedom-of-religion-and-the-right-to-live-free-from-violence-based-on-sexual-orientation-and-gender-identity/	D:/Programacion/celig/celigcr.com/right-to-freedom-of-religion-and-the-right-to-live-free-from-violence-based-on-sexual-orientation-and-gender-identity/index.html	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:42	133201/133201	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:41%20GMT	https://celigcr.com/objecion-de-conciencia-y-tratamientos-hormonales-parte-ii/	D:/Programacion/celig/celigcr.com/objecion-de-conciencia-y-tratamientos-hormonales-parte-ii/index.html	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:42	138958/138958	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:42%20GMT	https://celigcr.com/category/cumunidad-lgbtiq/page/4/	D:/Programacion/celig/celigcr.com/category/cumunidad-lgbtiq/page/4/index.html	(from https://celigcr.com/category/cumunidad-lgbtiq/page/2/)
08:22:42	16418/16418	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:43%20GMT	https://celigcr.com/wp-json/wp/v2/posts/57371	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/posts/57371.json	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:43	2712/2712	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:43%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fseparation-due-to-terminal-illness%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedfb3b.json	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:43	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.216.delayed	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:43	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.217.delayed	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:43	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.218.delayed	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:43	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.219.delayed	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:43	2916/2916	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:22:44%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fseparation-due-to-terminal-illness%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed5f2d	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:44	16728/16728	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:45%20GMT	https://celigcr.com/wp-json/wp/v2/posts/57369	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/posts/57369.json	(from https://celigcr.com/sepacaion-por-enfermedad-terminal/)
08:22:44	137187/137187	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:22:45%20GMT	https://celigcr.com/por-que-acudir-a-un-proceso-sumarisimo-en-caso-de-despido-por-discriminacion-por-orientacion-sexual-o-genero/	D:/Programacion/celig/celigcr.com/por-que-acudir-a-un-proceso-sumarisimo-en-caso-de-despido-por-discriminacion-por-orientacion-sexual-o-genero/index.html	(from https://celigcr.com/separation-due-to-terminal-illness/)
08:22:45	2732/2732	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:22:45%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fsepacaion-por-enfermedad-terminal%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedbad2.json	(from https://celigcr.com/sepacaion-por-enfermedad-terminal/)
08:22:45	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.21d.delayed	(from https://celigcr.com/sepacaion-por-enfermedad-terminal/)
08:22:45	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.21e.delayed	(from https://celigcr.com/sepacaion-por-enfermedad-terminal/)
08:22:45	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.webp	D:/Programacion/celig/celigcr.com/wp-content/uploads/2022/12/cropped-CELIGlogofinal-1-2.21f.delayed	(from https://celigcr.com/sepacaion-por-enfermedad-terminal/)
08:22:45	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.220.delayed	(from https://celigcr.com/sepacaion-por-enfermedad-terminal/)
